"tract_id","median_rent","median_value","median_income","median_year_built","avg_household_size"
"34023007304",1182,329400,77652,1971,3
"34023007402",1643,266800,80921,1966,2
"34023007500",1365,278400,74000,1952,3
"34023007600",949,277000,65636,1954,2
"34023007702",1268,452300,93295,1980,3
"34023007703",1548,323800,98309,1964,3
"34023007704",783,311000,92348,1962,3
"34023007801",1171,296100,63732,1968,2
"34023007804",714,329600,87375,1975,3
"34023007805",,344800,116208,1963,3
"34023007806",1067,355200,84853,1964,3
"34023007905",1214,276600,86107,1957,3
"34023007906",1104,363800,61000,1964,3
"34023007907",1130,299800,85906,1965,2
"34023007908",1143,,58698,1960,2
"34023007909",2545,375400,124375,1985,3
"34023007910",1219,195900,58843,1972,2
"34023007911",1179,473300,158500,1994,4
"34023007912",1596,338800,98750,1985,2
"34023008001",1410,224200,75168,1959,3
"34023008101",983,256700,73849,1965,2
"34023008102",386,322800,76786,1966,3
"34023008103",1649,272200,75096,1983,3
"34023008202",1205,500200,123864,2004,3
"34023008204",1695,174600,46512,1984,2
"34023008205",1689,166500,47369,1987,2
"34023008206",1408,94100,34833,1975,1
"34023008207",,278300,56862,1994,2
"34023008208",3100,539500,147344,1996,3
"34023008209",,338800,98917,1971,3
"34023008300",1007,266100,66221,1972,3
"34023008403",1650,440400,116728,1988,3
"34023008404",1099,348600,86490,1968,3
"34023008405",2000,473000,146313,1990,3
"34023008406",1145,426300,125192,1975,3
"34023008501",1391,317800,79167,1988,3
"34023008502",2167,489700,141420,1992,3
"34023008503",1794,358800,122446,1987,3
"34023008504",1498,413400,95370,1987,3
"34023008601",2381,515000,136250,1992,3
"34023008602",1521,554300,102748,1986,3
"34023008604",1359,375200,95566,1983,2
"34023008605",1380,407100,94906,1988,2
"34023008606",1384,280100,76373,1983,2
"34023008700",1142,673100,136471,1982,3
"34023008800",1400,379800,111944,1972,3
"34023008900",1262,260200,66429,1984,2
"34023009000",1592,206200,62369,1990,3
"34023009100",1669,278400,85743,1968,3
"34023009200",1623,267700,80253,1974,3
"34023009300",1546,427200,42971,1989,3
"34023009400",1210,308000,84928,1974,3
"34025800100",1149,244700,61487,1973,2
"34025800200",1220,366300,91579,1954,2
"34025800400",1323,330300,71964,1947,3
"34025800500",1812,321700,103750,1960,3
"34025800601",1485,249300,85034,1958,3
"34025800602",1793,327400,93235,1967,3
"34025800701",2276,355400,118182,1964,3
"34025800702",373,401900,93250,1968,3
"34025800800",1301,347800,87101,1959,3
"34025800900",1108,491600,95457,1973,2
"34025801000",1180,444700,79667,1969,3
"34025801100",2164,566300,129485,1974,3
"34025801200",,618800,176307,1969,3
"34025801300",1693,365500,81059,1974,2
"34025801400",983,396000,130089,1956,3
"34025801500",371,504100,129716,1967,3
"34025801600",999,190200,52204,1960,2
"34025801700",1068,164900,34669,1955,2
"34025801800",1670,254100,66596,1957,3
"34025801900",1201,251700,60987,1948,2
"34025802000",887,264500,40655,1957,2
"34025802100",772,296000,84016,1966,3
"34025802200",1417,255700,74880,1961,3
"34025802300",918,303600,85417,1961,3
"34025802400",1821,328000,104441,1966,3
"34025802500",1565,245100,74175,1958,3
"34025802600",1231,268200,63007,1972,3
"34025802700",2039,337800,103558,1968,3
"34025802800",1486,322100,85745,1968,3
"34025802900",1491,345900,107333,1967,3
"34025803000",1306,316200,89870,1965,3
"34025803100",1328,315900,74137,1966,3
"34025803201",2264,405200,94167,1991,3
"34025803202",901,688400,155685,1984,3
"34025803300",,685500,193425,1977,3
"34025803400",1367,240400,51793,1939,4
"34025803500",1235,402900,73162,1949,2
"34025803600",1415,384300,76103,1957,2
"34025803700",2297,664500,161131,1953,3
"34025803800",,1174000,179605,1967,3
"34025803900",2685,743100,106250,1955,3
"34025804100",1988,663800,105391,1976,2
"34025804200",2187,608300,137652,1959,3
"34025804500",2034,309400,112125,1981,3
"34025804600",3200,472700,137891,1990,3
"34025804700",,,,1962,
"34025804800",1803,274300,53843,1997,2
"34025805001",1151,258300,42961,1968,2
"34025805100",1302,369900,92350,1980,3
"34025805300",,446900,106250,1967,3
"34025805400",1304,370600,57979,1980,2
"34025805500",1289,268300,59769,1963,3
"34025805600",963,302100,34971,1965,3
"34025805700",1165,246300,47662,1939,3
"34025805800",1321,364200,44297,1984,2
"34025805900",1166,279800,51400,1951,3
"34025806000",1228,388100,47163,1970,2
"34025806100",1607,384300,60917,1963,3
"34025806201",,442800,84181,1959,3
"34025806202",1343,373200,87174,1962,3
"34025806300",1356,518900,101346,1956,3
"34025806400",1675,372900,93514,1964,3
"34025806501",1120,407400,51080,1984,2
"34025806502",1150,345000,57148,1979,2
"34025806503",1896,458100,107847,1981,3
"34025806504",985,481800,57563,1972,2
"34025806600",1842,365500,106083,1958,3
"34025807003",1075,471200,40147,1964,2
"34025807004",1093,351000,38958,1960,2
"34025807100",886,333300,60076,1939,2
"34025807200",611,213600,20996,1959,3
"34025807300",1370,195600,33177,1955,3
"34025807400",1028,440600,58682,1939,2
"34025807500",1408,227600,50045,1950,3
"34025807600",1023,192700,31800,1962,3
"34025807700",1179,247500,55417,1975,3
"34025807800",2142,265100,88594,1966,3
"34025807900",1767,314500,81398,1976,2
"34025808001",1710,344800,93125,1963,3
"34025808002",1769,282900,86734,1960,3
"34025808100",1108,264400,54657,1963,2
"34025808200",1237,458400,59643,1958,2
"34025808300",1437,899400,73516,1948,2
"34025808401",1245,691600,64022,1954,2
"34025808402",1438,530500,69516,1951,2
"34025808500",1302,369200,94477,1968,3
"34025808600",924,448500,84693,1978,3
"34025808701",1322,541800,110250,1992,3
"34025808702",1958,538000,116023,1989,3
"34025808800",1169,446900,86486,1960,2
"34025808900",1413,470800,68750,1968,2
"34025809000",1358,402700,76250,1954,2
"34025809100",1781,1314400,93185,1939,2
"34025809200",2125,1227300,113333,1959,2
"34025809301",1367,567300,97721,1957,3
"34025809302",1269,732100,103214,1967,2
"34025809400",1970,608000,127163,1975,3
"34025809501",2259,607300,153458,1993,3
"34025809502",2132,484500,133698,1991,3
"34025809600",1596,478800,139181,1978,3
"34025809701",1449,512800,156806,1978,3
"34025809703",2013,449700,112750,1983,3
"34025809704",2233,536500,143657,1989,3
"34025809901",1837,727500,166957,1972,3
"34025809902",1421,773900,154167,1986,3
"34025809903",2125,,48750,1968,4
"34025810001",1736,523700,121336,1987,3
"34025810002",1198,147300,31766,1973,2
"34025810003",,413200,116845,1981,3
"34025810004",,469000,117381,1977,3
"34025810101",1641,434000,109048,1968,3
"34025810102",2052,438000,117436,1988,3
"34025810200",1755,477500,128125,2002,3
"34025810300",1470,295200,82976,1985,3
"34025810401",2300,447600,110750,1978,3
"34025810402",1783,445200,124054,1984,3
"34025810501",2005,318800,82531,1986,3
"34025810502",1502,472700,131731,1976,3
"34025810503",1856,242800,70000,1987,2
"34025810600",1024,348400,81484,1992,2
"34025810700",1382,299800,84583,1958,3
"34025810800",1103,243000,45388,1965,3
"34025810900",1369,310000,61141,1954,3
"34025811000",1381,260700,52969,1964,3
"34025811101",1477,233700,53962,1986,2
"34025811102",1314,470500,122098,1991,3
"34025811200",1307,304000,86020,1970,3
"34025811301",1511,227800,77445,1986,3
"34025811303",2267,316100,112333,1978,3
"34025811304",,323400,105086,1984,3
"34025811401",,341000,120163,1983,3
"34025811402",1875,280300,93977,1969,3
"34025811501",1906,313200,111400,1986,3
"34025811502",1833,343200,98029,1991,3
"34025811600",1208,292200,59583,1967,3
"34025811900",1390,504300,132143,1995,3
"34025812000",1108,322600,97188,1960,3
"34025812100",1420,460400,82900,1971,2
"34025812200",1036,268400,76802,1975,2
"34025812300",1384,476700,93393,1958,3
"34025812400",1257,786800,98261,1939,2
"34025812501",,575100,143056,1989,3
"34025812502",1375,495400,128611,1985,3
"34025990000",,,,,
"34027040101",1494,375200,95250,1963,3
"34027040102",1629,308700,74871,1982,2
"34027040200",1162,355600,96250,1956,3
"34027040300",2112,406100,77031,1989,2
"34027040400",1903,330400,97045,2001,2
"34027040500",1264,343200,82429,1952,3
"34027040600",1227,346200,103074,1971,3
"34027040701",1828,493200,130526,1961,3
"34027040702",1759,589300,141286,1975,3
"34027040801",2228,591600,130585,1973,3
"34027040803",1568,533800,110913,1976,3
"34027040804",2203,483600,133650,1993,2
"34027040805",1917,604000,160000,1978,3
"34027040900",,545500,119667,1963,3
"34027041000",1343,351800,90656,1939,3
"34027041100",1340,394100,88594,1951,3
"34027041200",1810,825100,162206,1956,3
"34027041300",1379,408400,90612,1959,2
"34027041400",2067,341800,105708,1954,3
"34027041500",1932,455700,124491,1983,3
"34027041601",1783,420800,107806,1983,2
"34027041602",1438,387900,104477,1957,3
"34027041603",1128,429700,86659,1968,3
"34027041604",,455800,96250,1963,3
"34027041701",1193,337400,86375,1965,3
"34027041702",1480,318500,90321,1958,3
"34027041704",1159,452300,95284,1970,3
"34027041705",309,469900,74500,1969,3
"34027041706",1217,470800,64384,1973,2
"34027041801",1357,368700,71975,1969,3
"34027041802",1786,368400,101161,1963,3
"34027041803",2798,515300,153352,1981,3
"34027041901",1281,518200,103816,1965,3
"34027041902",2190,540100,109250,1983,3
"34027042000",1911,481400,113603,1975,3
"34027042100",2573,444600,117857,1966,3
"34027042200",2071,490100,116250,1974,3
"34027042301",2005,441500,120658,1949,3
"34027042302",1778,501900,124360,1969,3
"34027042500",2750,639400,126250,1957,3
"34027042600",2201,576300,108197,1985,2
"34027042700",1630,663900,114744,1948,3
"34027042800",1825,804900,201458,1945,3
"34027042900",1513,587800,83276,1959,2
"34027043000",1587,624400,104139,1952,3
"34027043100",1431,1052800,167847,1951,3
"34027043200",1665,751000,146333,1955,3
"34027043301",1441,541400,91406,1966,3
"34027043302",1822,605500,134583,1966,3
"34027043303",2273,629100,150938,1981,2
"34027043401",1753,470800,126786,1968,2
"34027043402",1510,587600,153833,1962,3
"34027043500",1204,345800,48871,1942,3
"34027043600",1643,469800,88945,1972,2
"34027043700",1473,447800,101953,1966,2
"34027043800",1508,391700,95567,1956,2
"34027043900",1757,832300,137361,1976,3
"34027044000",1956,820400,183333,1968,3
"34027044101",1255,548700,143150,1968,3
"34027044102",1747,466500,108625,1965,3
"34027044200",1788,1006100,172250,1974,2
"34027044300",1230,336600,79602,1958,3
"34027044401",1672,436500,121923,1966,3
"34027044403",1600,343500,123600,1967,3
"34027044404",,334400,113611,1961,3
"34027044501",1431,319600,81275,1987,2
"34027044502",1679,336400,101534,1965,3
"34027044601",933,346500,105163,1978,3
"34027044602",,325600,97157,1980,3
"34027044701",1677,272600,83589,1958,3
"34027044702",1402,378800,101071,1971,3
"34027044800",1375,262800,60507,1941,4
"34027044900",1485,270200,68067,1953,4
"34027045000",1230,251800,58311,1942,3
"34027045100",1315,279900,66284,1957,3
"34027045200",1133,290500,91429,1956,3
"34027045300",1273,289200,94258,1967,3
"34027045401",1583,289300,85282,1982,2
"34027045402",1130,266100,88872,1963,3
"34027045501",,379500,124167,1968,3
"34027045502",1658,406100,114522,1986,3
"34027045602",1242,171700,40700,1960,3
"34027045603",1325,437800,83646,1973,2
"34027045701",1027,556800,150850,1981,3
"34027045703",1482,549400,148125,1977,3
"34027045704",1441,527000,149250,1976,3
"34027045804",1864,900100,176875,1976,3
"34027045901",1255,497100,95114,1973,3
"34027045902",2193,637600,151607,1978,3
"34027046000",1165,266400,53804,1958,2
"34027046103",1356,315600,82766,1974,2
"34027046104",979,423100,88295,1977,3
"34027046105",1109,262400,73967,1974,2
"34027046106",1294,371600,134800,1992,3
"34027046201",1365,386100,115000,1985,3
"34027046202",1765,440700,141042,1975,3
"34027046297",,505100,140694,1983,3
"34027046298",1718,498900,142900,1977,3
"34027046300",1637,433900,124097,1981,3
"34027046400",1780,621100,138241,1972,3
"34029710100",1484,557200,86899,1957,2
"34029711100",1242,364500,75000,1960,2
"34029711200",1901,359000,106944,1964,3
"34029711300",1770,307700,88622,1964,3
"34029711400",1434,426700,89940,1974,2
"34029712000",1672,1278800,107813,1956,2
"34029713000",1132,286400,71629,1976,3
"34029713100",1625,277800,85750,1975,3
"34029713201",1135,362600,102214,1977,3
"34029713202",1708,266100,87986,1977,3
"34029713203",1457,216300,61802,1984,2
"34029713300",1108,170800,42500,1976,2
"34029713401",1659,212500,72768,1982,3
"34029713402",512,224200,38848,1972,2
"34029713500",,293900,73906,1980,2
"34029713600",,291500,108698,1962,3
"34029713700",1658,426800,103479,1968,2
"34029713800",1467,268800,73973,1961,3
"34029713900",1281,275900,55547,1973,3
"34029714000",1259,272800,73633,1972,3
"34029714100",1605,190100,49044,1986,2
"34029714200",1182,293300,77234,1975,3
"34029714300",1969,345900,81705,1981,2
"34029714400",,937500,77833,1974,2
"34029715000",1433,346200,60901,1984,4
"34029715200",1505,541500,42793,2001,6
"34029715301",1312,320400,44382,1978,4
"34029715302",1123,457700,24919,1986,5
"34029715401",1736,495300,68600,1979,5
"34029715402",1132,457800,25901,1966,5
"34029715500",1665,353900,52979,1977,6
"34029715600",1133,406500,41118,1996,5
"34029715700",1200,318700,44957,2001,4
"34029715800",1752,368200,57656,2000,5
"34029715901",1434,186500,46893,1995,2
"34029715902",1144,80700,34523,1965,2
"34029716000",1111,169500,40188,1987,1
"34029717001",,304100,109853,1970,3
"34029717002",1358,278600,67484,1980,3
"34029717101",1582,380500,109300,1991,3
"34029717102",1576,326700,74842,2003,2
"34029717200",1736,378400,102708,1993,3
"34029717300",823,412900,113049,1993,3
"34029717400",1095,317300,88990,1982,3
"34029717501",1374,238300,64828,1983,2
"34029717502",1073,345000,78912,2002,2
"34029718000",1189,303000,87092,1981,3
"34029720001",1188,180200,50493,1983,2
"34029720101",1124,65300,31108,1977,2
"34029720102",869,81900,24921,1976,1
"34029720103",848,62200,33624,1979,2
"34029720202",1072,83500,32309,1972,2
"34029720203",,159600,54000,1985,2
"34029720204",1377,241400,78299,1980,3
"34029720205",1368,164900,46214,1982,2
"34029720206",1710,263600,54725,1996,2
"34029721000",1735,193600,59878,1963,3
"34029722001",1245,256800,75163,1995,2
"34029722002",1200,255000,61857,1984,2
"34029722100",1245,327600,80648,1990,2
"34029722200",1231,123300,30147,,2
"34029722300",2074,377300,120326,1984,3
"34029722401",1935,311100,79261,1974,3
"34029722402",1787,287400,81771,1978,3
"34029722500",889,499000,56467,1960,2
"34029722600",2208,259500,78966,1973,3
"34029722701",,313400,103214,1982,3
"34029722702",1613,272600,73935,1971,3
"34029722800",1093,288900,64844,1985,3
"34029722900",1288,274600,58438,1978,2
"34029723000",1201,261100,68214,1967,3
"34029723100",1077,275500,63750,1957,2
"34029723200",1592,292000,91250,1970,3
"34029723300",1601,244800,76736,1974,3
"34029723400",1701,363800,78393,1972,2
"34029723500",1425,234500,54609,1958,2
"34029723600",1488,291100,86331,1959,3
"34029724000",1583,187300,68953,1965,4
"34029725001",1605,234200,78285,1974,3
"34029725002",1537,241700,67472,1978,3
"34029725100",1682,229000,72736,1956,3
"34029726000",1544,405700,80139,1948,2
"34029727001",1153,711700,61857,1960,2
"34029727002",1663,495400,70500,1967,2
"34029728000",1276,496100,52445,1960,2
"34029729000",1611,249100,64924,1951,3
"34029730000",1618,292500,92125,1962,3
"34029731001",1867,270900,79148,1983,2
"34029731002",1727,273300,70842,1970,3
"34029731101",1435,285100,66500,1984,3
"34029731102",935,248900,73497,1980,3
"34029731103",2150,275000,92820,1988,3
"34029731201",1371,139800,35447,1981,2
"34029731202",1143,140400,33182,1978,2
"34029731203",1096,150800,36450,1981,2
"34029731204",898,163600,35591,1989,2
"34029731205",1314,130800,36937,1982,2
"34029731206",1320,131900,31889,,2
"34029732001",,341000,107137,1986,3
"34029732002",1416,233000,65467,1979,3
"34029732101",,249100,69286,1981,2
"34029732103",1411,343800,84212,1983,2
"34029732104",1154,269900,70859,1978,2
"34029733000",1423,303900,65258,1981,2
"34029734001",1243,269400,57801,2003,2
"34029734002",1455,267300,69617,1984,3
"34029734003",1623,204600,66553,1978,3
"34029735001",1550,243200,70613,1992,3
"34029735002",1396,252100,80750,1993,3
"34029735101",1500,199800,64479,2002,2
"34029735103",1661,382500,72667,1981,2
"34029735104",1440,337100,73250,1994,3
"34029736001",1287,268400,80885,2001,2
"34029736002",1152,254400,74167,1973,3
"34029736101",1594,211000,58438,1990,3
"34029736102",1156,200800,56325,1990,2
"34029736105",1399,245300,71029,1970,2
"34029737000",1183,213400,64770,1979,2
"34029738001",1620,769900,81691,1966,2
"34029738002",1175,686100,83125,1971,2
"34029738100",1301,909800,81188,1979,2
"34029739000",1000,634000,71696,1967,2
"34029739100",,69200,29731,1974,1
"34029980000",,,,,
"34029980100",,,,,
"34029990000",,,,,
"34031116500",1437,306800,77049,1960,3
"34031124200",1382,346600,88813,1952,3
"34031124311",1596,352600,97344,1956,3
"34031124312",1578,428400,110156,1962,3
"34031124321",1198,338600,83821,1975,2
"34031124322",1193,332600,95968,1952,3
"34031124323",1355,313600,67361,1958,2
"34031124401",1404,356000,94315,1956,3
"34031124402",1497,329100,100481,1961,3
"34031124500",1375,288800,52557,1964,3
"34031124601",1194,291800,47500,1951,3
"34031124602",1229,331100,59135,1946,3
"34031124700",1365,287400,68000,1940,3
"34031124800",1354,299100,63568,1942,3
"34031124900",1332,287500,53796,1940,4
"34031125000",1420,275700,50574,1950,3
"34031125100",1158,266700,45893,1950,3
"34031133701",1385,248700,69632,1949,3
"34031133702",1276,276600,62679,1961,3
"34031143200",1389,404200,108871,1956,3
"34031143300",1409,327100,82821,1951,3
"34031143400",1443,363900,81655,1956,3
"34031154001",1429,423000,78675,1963,2
"34031154002",1181,357900,80464,1953,3
"34031163500",1469,436000,100724,1962,3
"34031175200",1006,,30821,1948,4
"34031175301",1104,306500,25542,1939,4
"34031175302",1012,242400,26697,1943,4
"34031175401",1157,286500,29830,1947,4
"34031175402",997,294300,21758,1949,4
"34031175500",1328,263600,40058,1947,4
